"Id","SalePrice"
2341,215938.472098398
2342,232358.254989728
2343,231474.555968797
2344,222875.731395833
2345,235843.663636357
2346,204728.06942043
2347,193388.827845259
2348,232479.213914632
2349,178079.803283923
2350,286059.929605715
2351,233198.464354608
2352,257049.675242779
2353,261634.234409763
2354,130187.765491656
2355,137382.450381968
2356,153712.66541224
2357,186056.372252508
2358,182631.913439765
2359,137021.414564405
2360,115185.374272394
2361,151293.469708979
2362,267536.45624187
2363,123527.430838511
2364,169510.578883628
2365,237408.324099733
2366,192438.410878546
2367,227404.422678621
2368,232918.269778462
2369,224252.912082522
2370,183818.280371182
2371,170203.797380278
2372,192021.757751004
2373,290575.367611978
2374,312092.949735018
2375,232507.269578633
2376,318499.243964697
2377,362143.590766864
2378,140020.465199244
2379,214596.69917523
2380,146322.306674339
2381,158240.002554502
2382,195326.102465884
2383,202381.838448253
2384,239360.783948472
2385,161395.022902995
2386,126099.912021146
2387,133735.750346011
2388,105087.633593463
2389,127636.966028462
2390,132168.065639162
2391,147264.616261313
2392,112859.939245388
2393,165420.221402153
2394,132689.864316047
2395,210619.401559053
2396,135815.896314099
2397,210525.92316346
2398,123479.013494429
2399,73609.4298578139
2400,71470.4075579973
2401,128200.459582142
2402,132904.552080973
2403,145442.446512786
2404,153427.1851782
2405,151418.078224806
2406,138043.506813917
2407,125937.116975846
2408,149975.042913835
2409,122732.405199385
2410,163465.729818938
2411,111849.43235902
2412,147642.996843653
2413,124779.256102036
2414,143985.275584897
2415,133764.43210087
2416,121828.798215268
2417,128980.701949251
2418,127212.231894749
2419,125642.712437323
2420,120882.802366075
2421,153884.792901084
2422,111033.200381892
2423,105326.614314312
2424,163697.116556258
2425,213415.340852307
2426,142797.132240337
2427,123054.869462319
2428,169551.973147657
2429,116828.174472091
2430,130072.197163214
2431,111855.973554647
2432,138377.07396333
2433,136399.03850787
2434,135779.418242176
2435,149220.762353732
2436,106229.177942813
2437,105306.311529685
2438,123161.518723747
2439,111390.13733415
2440,117476.648017731
2441,91593.3483405567
2442,98380.8693373248
2443,127020.775882691
2444,122030.857423406
2445,86315.0742914598
2446,132307.185081479
2447,185806.950228963
2448,129927.068514979
2449,110924.419896365
2450,144430.949367413
2451,124112.01571565
2452,183430.523206132
2453,89449.5508552204
2454,116883.545639728
2455,124520.280438927
2456,126056.72769592
2457,128659.462385689
2458,122443.422964092
2459,108614.975565846
2460,136961.472689884
2461,130971.81889073
2462,133674.124290974
2463,121624.989872883
2464,172760.472274903
2465,144543.758817601
2466,119511.029760246
2467,131504.849780619
2468,84798.9960753764
2469,81141.4281459013
2470,185436.504540027
2471,231383.289503916
2472,157225.874243386
2473,125186.670027809
2474,90765.0908170224
2475,241044.033099584
2476,112952.012085195
2477,122955.308072154
2478,160601.207289045
2479,111061.668675411
2480,139054.762307153
2481,114939.564992395
2482,131963.382079387
2483,106641.073043642
2484,118666.701030867
2485,127032.28914621
2486,139048.09942481
2487,181753.076404931
2488,165313.671990155
2489,143886.017300354
2490,139910.095982637
2491,99801.7051685461
2492,190198.810693143
2493,138446.290136414
2494,144916.46062378
2495,96373.6013434551
2496,275579.446504145
2497,147783.613445972
2498,108133.082695078
2499,89679.359722628
2500,123777.599419142
2501,115829.64663134
2502,140465.376886014
2503,101189.983853529
2504,196541.65068825
2505,205393.893883789
2506,251093.57386188
2507,280137.38477631
2508,247550.050545726
2509,211627.764953921
2510,221371.030837198
2511,178187.396712731
2512,200195.8144202
2513,207814.135309903
2514,239558.665728499
2515,147954.648091198
2516,174491.843384066
2517,151409.118169187
2518,151119.703483085
2519,213545.494712955
2520,206612.682089072
2521,187597.427099677
2522,226007.066864938
2523,124365.388025042
2524,139286.572661926
2525,155134.319212694
2526,139450.646206396
2527,114796.750693179
2528,127008.05820101
2529,142827.884273829
2530,137831.866131234
2531,241661.517986236
2532,229747.080995362
2533,201129.565296988
2534,220321.933111532
2535,305577.242809988
2536,235147.551164078
2537,214338.909680628
2538,177940.375085425
2539,186493.707419833
2540,181034.664568842
2541,184697.118638244
2542,165201.5909211
2543,125352.648468385
2544,116278.966359287
2545,127909.043919076
2546,134467.413759855
2547,145211.593198192
2548,153481.375774826
2549,157523.262878896
2550,1461778.58672627
2551,131673.764303796
2552,121686.025242085
2553,73027.2971159591
2554,98590.0593847947
2555,113439.721074354
2556,98619.5824456598
2557,111500.795831558
2558,171740.201639815
2559,136841.377601136
2560,160344.345080862
2561,155194.427161581
2562,140937.847059301
2563,157741.443026046
2564,202648.757262744
2565,141464.735795392
2566,157911.842947196
2567,145213.694614592
2568,184189.046983964
2569,226913.764250023
2570,117609.128748304
2571,200453.075964713
2572,139503.139991591
2573,234148.165419052
2574,281552.576922579
2575,134486.714115402
2576,127385.230111551
2577,135185.194194068
2578,95292.9157512256
2579,66345.8636423879
2580,74502.5503700032
2581,97491.7120267494
2582,88261.4764105364
2583,276648.387572698
2584,172162.683799392
2585,192200.471541417
2586,211090.185996864
2587,192838.945515515
2588,147615.515537924
2589,146789.856105297
2590,234384.697963932
2591,226262.749102486
2592,210126.115241449
2593,232194.231658451
2594,192545.424423901
2595,201291.910022711
2596,303884.848729809
2597,194591.805040174
2598,281825.694249866
2599,323864.040861731
2600,147452.942953378
2601,128286.510811896
2602,84794.5514899274
2603,90228.8860992192
2604,87075.1638271002
2605,85584.836873071
2606,146055.322154425
2607,212533.048717593
2608,208992.484422944
2609,173808.701190962
2610,109881.354701199
2611,127434.422330465
2612,154235.715177536
2613,129580.365355714
2614,122562.805509754
2615,146682.102722115
2616,139308.555426838
2617,178803.578645131
2618,202009.40579251
2619,199916.497326899
2620,188665.218644495
2621,173047.413063329
2622,185775.051199314
2623,238114.122150619
2624,274417.536150206
2625,313344.065030413
2626,176940.231595504
2627,184684.762963228
2628,444223.347044674
2629,478430.989863592
2630,365677.64264578
2631,461293.521241758
2632,416553.800639293
2633,346480.916202231
2634,433546.466410592
2635,153239.096548019
2636,180860.503471141
2637,165537.067903094
2638,272465.754025705
2639,180243.216076459
2640,148052.042492431
2641,110094.468484
2642,197512.384001691
2643,102330.256972122
2644,127157.632432103
2645,109053.538759676
2646,91824.4979361226
2647,104347.978807381
2648,140434.16137319
2649,151842.38205207
2650,143067.496573274
2651,141965.800998759
2652,409154.531644299
2653,246555.741689515
2654,247998.906674997
2655,402169.656245186
2656,309698.488393389
2657,358689.92209297
2658,288836.322714616
2659,293119.314918852
2660,341106.154897995
2661,356745.1598223
2662,362028.811047219
2663,277895.120310883
2664,293214.86328494
2665,353143.379038144
2666,306050.070041683
2667,175623.760494458
2668,179687.864889544
2669,172520.414516935
2670,268574.846315257
2671,181737.660203086
2672,191177.677918268
2673,203557.778486249
2674,194671.916586237
2675,160686.009830237
2676,193877.50723811
2677,203551.884084963
2678,243225.498814473
2679,273967.35109691
2680,271746.174087498
2681,427991.960439149
2682,331665.277537332
2683,511369.052674307
2684,300266.576333753
2685,323691.30256094
2686,250524.578405752
2687,321023.656706159
2688,214874.235593335
2689,196829.915997994
2690,473389.650768721
2691,188926.627015247
2692,130161.113869328
2693,184590.473265924
2694,131604.868649925
2695,191038.958005036
2696,177878.21983442
2697,185166.866038779
2698,193291.189522702
2699,176657.557209684
2700,153301.132094573
2701,152189.996166642
2702,117802.197911479
2703,126139.119778915
2704,141785.450493121
2705,111985.438911532
2706,112818.944628182
2707,125666.872314899
2708,122000.431753711
2709,100654.636690763
2710,119634.564357016
2711,279261.950945739
2712,359471.524141383
2713,183332.064412733
2714,159125.72150732
2715,168079.359170501
2716,149905.054127537
2717,187506.99896947
2718,226242.041163669
2719,161770.207163782
2720,172793.553118783
2721,134140.912671086
2722,166026.925967852
2723,154150.476882072
2724,126985.301300288
2725,128727.319213356
2726,145026.619621748
2727,199069.502851651
2728,170680.403605273
2729,151000.399485571
2730,144165.823716888
2731,127884.640193403
2732,124741.33500832
2733,167859.584962109
2734,159518.920043262
2735,131297.372040896
2736,145977.062201299
2737,113123.67598331
2738,138221.880692265
2739,159794.085751418
2740,133021.033049987
2741,125967.810654426
2742,152067.418690149
2743,149602.275154984
2744,156455.879734782
2745,151562.21631084
2746,128345.360919376
2747,141238.18203969
2748,128799.797117676
2749,120883.742892682
2750,126352.344674803
2751,123074.070488142
2752,174031.046509535
2753,152305.606502367
2754,256626.139248401
2755,134566.268398717
2756,91011.1432671536
2757,76811.5098225247
2758,90474.6644116455
2759,158837.473850967
2760,114494.558819179
2761,137983.250405456
2762,138678.13281986
2763,205834.593304709
2764,145490.767974188
2765,300517.594956628
2766,136726.263773401
2767,79930.8964486429
2768,119170.308001148
2769,120905.276001412
2770,149066.221846674
2771,114390.546362846
2772,115362.122457901
2773,150620.660047495
2774,133159.058543698
2775,111095.721819911
2776,132762.053083057
2777,139634.940288735
2778,110130.971236667
2779,107907.972632567
2780,93573.2227602845
2781,95021.4003842595
2782,94199.2751993165
2783,88242.0522610301
2784,120723.878965676
2785,132760.27743289
2786,65915.3137863644
2787,111565.934663536
2788,73416.344679236
2789,164398.95611231
2790,94039.8413975457
2791,107969.917598311
2792,50511.3595368148
2793,153675.796514193
2794,96342.913316587
2795,119963.172130207
2796,97262.1297553565
2797,180306.67964715
2798,99061.3031970527
2799,121528.959440424
2800,73002.8569660926
2801,108303.133558293
2802,126331.786332338
2803,158341.667695071
2804,129138.669139879
2805,97054.2726500389
2806,87385.8518384452
2807,153358.575490722
2808,143097.636508807
2809,123703.198109595
2810,133390.108447761
2811,150040.249022909
2812,152031.167801005
2813,163206.874271272
2814,158004.327898099
2815,91355.788382527
2816,251678.049847257
2817,155852.306642772
2818,128831.510411837
2819,189286.311886339
2820,138895.679350125
2821,109533.187495842
2822,181528.150980411
2823,354087.169177528
2824,182044.123290156
2825,139345.463992342
2826,127558.730043734
2827,129144.004247865
2828,218487.427855937
2829,207693.830226445
2830,219734.750758001
2831,182158.483282679
2832,245009.902000625
2833,277893.973504946
2834,203774.235807863
2835,217691.962520538
2836,185599.55127716
2837,183727.150000448
2838,150380.630628736
2839,174524.857362652
2840,203033.190260511
2841,198508.914061133
2842,224060.862398196
2843,150621.845627934
2844,170582.201976187
2845,131401.35090877
2846,205132.047259578
2847,200276.337752075
2848,210039.554835531
